level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	46	1	1	5	1348	1826	71	29	93.263992	мм
5	1	46	1	1	6	1440	1838	15	5	93.145126	-
5	1	46	1	1	7	1479	1815	55	41	96.563736	15
5	1	46	1	1	8	1555	1826	67	29	96.372513	шт
5	1	46	1	1	9	1641	1814	122	53	96.188110	(біля
5	1	46	1	1	10	1786	1825	202	31	96.715584	кожного
2	1	47	0	0	0	540	1906	1327	54	-1	
3	1	47	1	0	0	540	1906	1327	54	-1	
4	1	47	1	1	0	540	1906	1327	54	-1	
5	1	47	1	1	1	540	1918	511	42	90.973694	завантажувального
5	1	47	1	1	2	1072	1906	227	54	96.655319	патрубка
5	1	47	1	1	3	1321	1914	27	27	96.655319	+
5	1	47	1	1	4	1370	1918	57	30	93.304008	на
5	1	47	1	1	5	1447	1907	190	49	91.736771	скидній
5	1	47	1	1	6	1659	1906	208	54	96.816528	коробці)
2	1	48	0	0	0	3213	1990	52	29	-1	
3	1	48	1	0	0	3213	1990	52	29	-1	
4	1	48	1	1	0	3213	1990	52	29	-1	
5	1	48	1	1	1	3213	1990	52	29	88.122551	nn
2	1	49	0	0	0	3294	1990	229	29	-1	
3	1	49	1	0	0	3294	1990	229	29	-1	
4	1	49	1	1	0	3294	1990	229	29	-1	
5	1	49	1	1	1	3294	1990	229	29	92.322853	ЛУБНИМАШ
2	1	50	0	0	0	353	2005	94	41	-1	
3	1	50	1	0	0	353	2005	94	41	-1	
4	1	50	1	1	0	353	2005	94	41	-1	
5	1	50	1	1	1	353	2005	94	41	92.394501	T10
2	1	51	0	0	0	540	2004	1262	52	-1	
3	1	51	1	0	0	540	2004	1262	52	-1	
4	1	51	1	1	0	540	2004	1262	52	-1	
5	1	51	1	1	1	540	2005	337	51	96.400421	Транспортер
5	1	51	1	1	2	896	2005	323	49	96.277763	ланцюговий,
5	1	51	1	1	3	1246	2005	86	41	96.425545	100
5	1	51	1	1	4	1351	2004	136	50	93.859169	т/год,
5	1	51	1	1	5	1496	2000	20	60	79.022560	І
5	1	51	1	1	6	1512	2005	222	48	75.876793	зал-29,0
5	1	51	1	1	7	1756	2016	46	37	96.471092	м,
2	1	52	0	0	0	2193	2000	345	52	-1	
3	1	52	1	0	0	2193	2000	345	52	-1	
4	1	52	1	1	0	2193	2000	345	52	-1	
5	1	52	1	1	1	2193	2000	345	52	77.167282	У13-ТЦС-320
